ID_TERRITORIO,CODIGO,ID_NIVEL_TERRITORIAL,DESCRIPCION,ID_TERRITORIO_PADRE,PATH_DESCRIPCION,PATH_ID,PATH_CODIGO,NOMECLATURA,PATH_NOMECLATURA
3539,53,5,TUNDAYME,3508,"ECUADOR ZAMORA CHINCHIPE EL PANGUI TUNDAYME","1,20,3508 3539","593 19 06 53",NULL,NULL
3540,50,8,"ZUMBI, CABECERA CANTONAL",3509,"ECUADOR ZAMORA CHINCHIPE CENTINELA DEL CÓNDOR ZUMBI, CABECERA CANTONAL","1,20,3509 3540","593 19 07 50",NULL,NULL
3541,53,5,PANGUINTZA,3509,"ECUADOR ZAMORA CHINCHIPE CENTINELA DEL CÓNDOR PANGUINTZA","1,20,3509 3541","593 19 07 53",NULL,NULL
3542,52,5,TRIUNFO-DORADO,3509,"ECUADOR ZAMORA CHINCHIPE CENTINELA DEL CÓNDOR TRIUNFO-DORADO","1,20,3509 3542","593 19 07 52",NULL,NULL
3543,50,8,"PALANDA, CABECERA CANTONAL",3510,"ECUADOR ZAMORA CHINCHIPE PALANDA PALANDA, CABECERA CANTONAL","1,20,3510 3543","593 19 08 50",NULL,NULL
3544,52,5,"SAN FRANCISCO DEL VERGEL",3510,"ECUADOR ZAMORA CHINCHIPE PALANDA SAN FRANCISCO DEL VERGEL","1,20,3510 3544","593 19 08 52",NULL,NULL
3545,51,5,"EL PORVENIR DEL CARMEN",3510,"ECUADOR ZAMORA CHINCHIPE PALANDA EL PORVENIR DEL CARMEN","1,20,3510 3545","593 19 08 51",NULL,NULL
3546,54,5,"LA CANELA",3510,"ECUADOR ZAMORA CHINCHIPE PALANDA LA CANELA","1,20,3510 3546","593 19 08 54",NULL,NULL
3547,53,5,VALLADOLID,3510,"ECUADOR ZAMORA CHINCHIPE PALANDA VALLADOLID","1,20,3510 3547","593 19 08 53",NULL,NULL
3548,50,8,"PAQUISHA, CABECERA CANTONAL",3511,"ECUADOR ZAMORA CHINCHIPE PAQUISHA PAQUISHA, CABECERA CANTONAL","1,20,3511 3548","593 19 09 50",NULL,NULL
3549,52,5,"NUEVO QUITO",3511,"ECUADOR ZAMORA CHINCHIPE PAQUISHA NUEVO QUITO","1,20,3511 3549","593 19 09 52",NULL,NULL
3550,51,5,BELLAVISTA,3511,"ECUADOR ZAMORA CHINCHIPE PAQUISHA BELLAVISTA","1,20,3511 3550","593 19 09 51",NULL,NULL
3551,01,3,"SAN CRISTÓBAL",21,"ECUADOR GALAPAGOS SAN CRISTÓBAL","1,21,3551","593 20 01",NULL,NULL
3552,02,3,ISABELA,21,"ECUADOR GALAPAGOS ISABELA","1,21,3552","593 20 02",NULL,NULL
3553,03,3,"SANTA CRUZ",21,"ECUADOR GALAPAGOS SANTA CRUZ","1,21,3553","593 20 03",NULL,NULL
3554,50,8,"PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL				",3551,"ECUADOR GALAPAGOS SAN CRISTÓBAL PUERTO BAQUERIZO MORENO, CABECERA CANTONAL Y CAPITAL PROVINCIAL","1,21,3551,3554","593 20 01 50",NULL,NULL
3555,52,5,"ISLA SANTA MARÍA (FLOREANA) (CAB. EN  PTO. VELASCO IBARRA)",3551,"ECUADOR GALAPAGOS SAN CRISTÓBAL ISLA SANTA MARÍA (FLOREANA) (CAB. EN  PTO. VELASCO IBARRA)","1,21,3551,3555","593 20 01 52",NULL,NULL
3556,51,5,"EL PROGRESO",3551,"ECUADOR GALAPAGOS SAN CRISTÓBAL EL PROGRESO","1,21,3551,3556","593 20 01 51",NULL,NULL
3557,50,8,"PUERTO VILLAMIL, CABECERA CANTONAL",3552,"ECUADOR GALAPAGOS ISABELA PUERTO VILLAMIL, CABECERA CANTONAL","1,21,3552,3557","593 20 02 50",NULL,NULL
3558,51,5,"TOMÁS DE BERLANGA (SANTO TOMÁS)",3552,"ECUADOR GALAPAGOS ISABELA TOMÁS DE BERLANGA (SANTO TOMÁS)","1,21,3552,3558","593 20 02 51",NULL,NULL
3559,50,8,"PUERTO AYORA, CABECERA CANTONAL",3553,"ECUADOR GALAPAGOS SANTA CRUZ PUERTO AYORA, CABECERA CANTONAL","1,21,3553,3559","593 20 03 50",NULL,NULL
3560,52,5,"SANTA ROSA (INCLUYE LA ISLA BALTRA)",3553,"ECUADOR GALAPAGOS SANTA CRUZ SANTA ROSA (INCLUYE LA ISLA BALTRA)","1,21,3553,3560","593 20 03 52",NULL,NULL
3561,51,5,BELLAVISTA,3553,"ECUADOR GALAPAGOS SANTA CRUZ BELLAVISTA","1,21,3553,3561","593 20 03 51",NULL,NULL
3562,02,3,"GONZALO PIZARRO",22,"ECUADOR SUCUMBIOS GONZALO PIZARRO","1,22,3562","593 21 02",NULL,NULL
3563,01,3,"LAGO AGRIO",22,"ECUADOR SUCUMBIOS LAGO AGRIO","1,22,3563","593 21 01",NULL,NULL
3564,03,3,PUTUMAYO,22,"ECUADOR SUCUMBIOS PUTUMAYO","1,22,3564","593 21 03",NULL,NULL
3565,04,3,SHUSHUFINDI,22,"ECUADOR SUCUMBIOS SHUSHUFINDI","1,22,3565","593 21 04",NULL,NULL
3566,05,3,SUCUMBÍOS,22,"ECUADOR SUCUMBIOS SUCUMBÍOS","1,22,3566","593 21 05",NULL,NULL
3567,06,3,CASCALES,22,"ECUADOR SUCUMBIOS CASCALES","1,22,3567","593 21 06",NULL,NULL
3568,07,3,CUYABENO,22,"ECUADOR SUCUMBIOS CUYABENO","1,22,3568","593 21 07",NULL,NULL
3569,56,5,PACAYACU,3563,"ECUADOR SUCUMBIOS LAGO AGRIO PACAYACU","1,22,3563 3569","593 21 01 56",NULL,NULL
3570,50,8,"NUEVA LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL				",3563,"ECUADOR SUCUMBIOS LAGO AGRIO NUEVA LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL				","1,22,3563 3570","593 21 01 50",NULL,NULL
3571,53,5,"GENERAL FARFÁN",3563,"ECUADOR SUCUMBIOS LAGO AGRIO GENERAL FARFÁN","1,22,3563 3571","593 21 01 53",NULL,NULL
3572,55,5,"EL ENO",3563,"ECUADOR SUCUMBIOS LAGO AGRIO EL ENO","1,22,3563 3572","593 21 01 55",NULL,NULL
3573,52,5,DURENO,3563,"ECUADOR SUCUMBIOS LAGO AGRIO DURENO","1,22,3563 3573","593 21 01 52",NULL,NULL
3574,57,5,JAMBELÍ,3563,"ECUADOR SUCUMBIOS LAGO AGRIO JAMBELÍ","1,22,3563 3574","593 21 01 57",NULL,NULL
3575,60,5,"10 DE AGOSTO",3563,"ECUADOR SUCUMBIOS LAGO AGRIO 10 DE AGOSTO","1,22,3563 3575","593 21 01 60",NULL,NULL
3576,58,5,"SANTA CECILIA",3563,"ECUADOR SUCUMBIOS LAGO AGRIO SANTA CECILIA","1,22,3563 3576","593 21 01 58",NULL,NULL
3577,50,8,"LUMBAQUÍ, CABECERA CANTONAL",3562,"ECUADOR SUCUMBIOS GONZALO PIZARRO LUMBAQUÍ, CABECERA CANTONAL","1,22,3562 3577","593 21 02 50",NULL,NULL
3578,52,5,"GONZALO PIZARRO ",3562,"ECUADOR SUCUMBIOS GONZALO PIZARRO GONZALO PIZARRO ","1,22,3562 3578","593 21 02 52",NULL,NULL
3579,51,5,"EL REVENTADOR   ",3562,"ECUADOR SUCUMBIOS GONZALO PIZARRO EL REVENTADOR   ","1,22,3562 3579","593 21 02 51",NULL,NULL
3580,54,5,"PUERTO LIBRE",3562,"ECUADOR SUCUMBIOS GONZALO PIZARRO PUERTO LIBRE","1,22,3562 3580","593 21 02 54",NULL,NULL
3581,50,8,"PUERTO EL CARMEN DEL PUTUMAYO, CABECERA CANTONAL				",3564,"ECUADOR SUCUMBIOS PUTUMAYO PUERTO EL CARMEN DEL PUTUMAYO, CABECERA CANTONAL				","1,22,3564 3581","593 21 03 50",NULL,NULL
3582,52,5,"PUERTO BOLÍVAR (PUERTO MONTÚFAR)",3564,"ECUADOR SUCUMBIOS PUTUMAYO PUERTO BOLÍVAR (PUERTO MONTÚFAR)","1,22,3564 3582","593 21 03 52",NULL,NULL
3583,53,5,"PUERTO RODRÍGUEZ",3564,"ECUADOR SUCUMBIOS PUTUMAYO PUERTO RODRÍGUEZ","1,22,3564 3583","593 21 03 53",NULL,NULL
3584,51,5,"PALMA ROJA",3564,"ECUADOR SUCUMBIOS PUTUMAYO PALMA ROJA","1,22,3564 3584","593 21 03 51",NULL,NULL
3585,54,5,"SANTA ELENA",3564,"ECUADOR SUCUMBIOS PUTUMAYO SANTA ELENA","1,22,3564 3585","593 21 03 54",NULL,NULL
3586,50,8,"SHUSHUFINDI, CABECERA CANTONAL",3565,"ECUADOR SUCUMBIOS SHUSHUFINDI SHUSHUFINDI, CABECERA CANTONAL","1,22,3565 3586","593 21 04 50",NULL,NULL
3587,51,5,LIMONCOCHA,3565,"ECUADOR SUCUMBIOS SHUSHUFINDI LIMONCOCHA","1,22,3565 3587","593 21 04 51",NULL,NULL
3588,52,5,PAÑACOCHA,3565,"ECUADOR SUCUMBIOS SHUSHUFINDI PAÑACOCHA","1,22,3565 3588","593 21 04 52",NULL,NULL
3589,53,5,"SAN ROQUE (CAB. EN SAN VICENTE)",3565,"ECUADOR SUCUMBIOS SHUSHUFINDI SAN ROQUE (CAB. EN SAN VICENTE)","1,22,3565 3589","593 21 04 53",NULL,NULL
3590,54,5,"SAN PEDRO DE LOS COFANES",3565,"ECUADOR SUCUMBIOS SHUSHUFINDI SAN PEDRO DE LOS COFANES","1,22,3565 3590","593 21 04 54",NULL,NULL
3591,55,5,"SIETE DE JULIO",3565,"ECUADOR SUCUMBIOS SHUSHUFINDI SIETE DE JULIO","1,22,3565 3591","593 21 04 55",NULL,NULL
3592,54,5,"SANTA BÁRBARA",3566,"ECUADOR SUCUMBIOS SUCUMBÍOS SANTA BÁRBARA","1,22,3566 3592","593 21 05 54",NULL,NULL
3593,50,8,"LA BONITA, CABECERA CANTONAL",3566,"ECUADOR SUCUMBIOS SUCUMBÍOS LA BONITA, CABECERA CANTONAL","1,22,3566 3593","593 21 05 50",NULL,NULL
3594,53,5,"ROSA FLORIDA",3566,"ECUADOR SUCUMBIOS SUCUMBÍOS ROSA FLORIDA","1,22,3566 3594","593 21 05 53",NULL,NULL
3595,52,5,"LA SOFÍA",3566,"ECUADOR SUCUMBIOS SUCUMBÍOS LA SOFÍA","1,22,3566 3595","593 21 05 52",NULL,NULL
3596,51,5,"EL PLAYÓN DE SAN FRANCISCO",3566,"ECUADOR SUCUMBIOS SUCUMBÍOS EL PLAYÓN DE SAN FRANCISCO","1,22,3566 3596","593 21 05 51",NULL,NULL
3597,51,5,"SANTA ROSA DE SUCUMBÍOS",3567,"ECUADOR SUCUMBIOS CASCALES SANTA ROSA DE SUCUMBÍOS","1,22,3567 3597","593 21 06 51",NULL,NULL
3598,52,5,SEVILLA,3567,"ECUADOR SUCUMBIOS CASCALES SEVILLA","1,22,3567 3598","593 21 06 52",NULL,NULL
3599,50,8,"EL DORADO DE CASCALES, CABECERA CANTONAL			",3567,"ECUADOR SUCUMBIOS CASCALES EL DORADO DE CASCALES, CABECERA CANTONAL			","1,22,3567 3599","593 21 06 50",NULL,NULL
3600,50,8,"TARAPOA , CABECERA CANTONAL",3568,"ECUADOR SUCUMBIOS CUYABENO TARAPOA , CABECERA CANTONAL","1,22,3568 3600","593 21 07 50",NULL,NULL
3601,51,5,CUYABENO,3568,"ECUADOR SUCUMBIOS CUYABENO CUYABENO","1,22,3568 3601","593 21 07 51",NULL,NULL
3602,52,5,"AGUAS NEGRAS",3568,"ECUADOR SUCUMBIOS CUYABENO AGUAS NEGRAS","1,22,3568 3602","593 21 07 52",NULL,NULL
3603,01,3,ORELLANA,23,"ECUADOR ORELLANA ORELLANA","1,23,3603","593 22 01",NULL,NULL
3604,02,3,AGUARICO,23,"ECUADOR ORELLANA AGUARICO","1,23,3604","593 22 02",NULL,NULL
3605,03,3,"LA JOYA DE LOS SACHAS",23,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS","1,23,3605","593 22 03",NULL,NULL
3606,04,3,LORETO,23,"ECUADOR ORELLANA LORETO","1,23,3606","593 22 04",NULL,NULL
3607,50,8,"PUERTO FRANCISCO DE ORELLANA (EL COCA),CABECERA CANTONAL Y CAPITAL PROVINCIAL				",3603,"ECUADOR ORELLANA ORELLANA PUERTO FRANCISCO DE ORELLANA (EL COCA),CABECERA CANTONAL Y CAPITAL PROVINCIAL				","1,23,3603,3607","593 22 01 50",NULL,NULL
3608,51,5,DAYUMA,3603,"ECUADOR ORELLANA ORELLANA DAYUMA","1,23,3603,3608","593 22 01 51",NULL,NULL
3609,53,5,"ALEJANDRO LABAKA",3603,"ECUADOR ORELLANA ORELLANA ALEJANDRO LABAKA","1,23,3603,3609","593 22 01 53",NULL,NULL
3610,54,5,"EL DORADO",3603,"ECUADOR ORELLANA ORELLANA EL DORADO","1,23,3603,3610","593 22 01 54",NULL,NULL
3611,55,5,"EL EDÉN",3603,"ECUADOR ORELLANA ORELLANA EL EDÉN","1,23,3603,3611","593 22 01 55",NULL,NULL
3612,52,5,"TARACOA (NUEVA ESPERANZA: YUCA)",3603,"ECUADOR ORELLANA ORELLANA TARACOA (NUEVA ESPERANZA: YUCA)","1,23,3603,3612","593 22 01 52",NULL,NULL
3613,57,5,"INÉS ARANGO (CAB. EN WESTERN)",3603,"ECUADOR ORELLANA ORELLANA INÉS ARANGO (CAB. EN WESTERN)","1,23,3603,3613","593 22 01 57",NULL,NULL
3614,56,5,"GARCÍA MORENO",3603,"ECUADOR ORELLANA ORELLANA GARCÍA MORENO","1,23,3603,3614","593 22 01 56",NULL,NULL
3615,58,5,"LA BELLEZA",3603,"ECUADOR ORELLANA ORELLANA LA BELLEZA","1,23,3603,3615","593 22 01 58",NULL,NULL
3616,59,5,"NUEVO PARAÍSO (CAB. EN UNIÓN  CHIMBORAZO)",3603,"ECUADOR ORELLANA ORELLANA NUEVO PARAÍSO (CAB. EN UNIÓN  CHIMBORAZO)","1,23,3603,3616","593 22 01 59",NULL,NULL
3617,60,5,"SAN JOSÉ DE GUAYUSA",3603,"ECUADOR ORELLANA ORELLANA SAN JOSÉ DE GUAYUSA","1,23,3603,3617","593 22 01 60",NULL,NULL
3618,61,5,"SAN LUIS DE ARMENIA",3603,"ECUADOR ORELLANA ORELLANA SAN LUIS DE ARMENIA","1,23,3603,3618","593 22 01 61",NULL,NULL
3619,51,5,"CAPITÁN AUGUSTO RIVADENEYRA",3604,"ECUADOR ORELLANA AGUARICO CAPITÁN AUGUSTO RIVADENEYRA","1,23,3604,3619","593 22 02 51",NULL,NULL
3620,50,8,"NUEVO ROCAFUERTE, CABECERA CANTONAL",3604,"ECUADOR ORELLANA AGUARICO NUEVO ROCAFUERTE, CABECERA CANTONAL","1,23,3604,3620","593 22 02 50",NULL,NULL
3621,52,5,CONONACO,3604,"ECUADOR ORELLANA AGUARICO CONONACO","1,23,3604,3621","593 22 02 52",NULL,NULL
3622,53,5,"SANTA MARÍA DE HUIRIRIMA",3604,"ECUADOR ORELLANA AGUARICO SANTA MARÍA DE HUIRIRIMA","1,23,3604,3622","593 22 02 53",NULL,NULL
3623,55,5,YASUNÍ,3604,"ECUADOR ORELLANA AGUARICO YASUNÍ","1,23,3604,3623","593 22 02 55",NULL,NULL
3624,55,5,"LAGO SAN PEDRO",3605,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS LAGO SAN PEDRO","1,23,3605,3624","593 22 03 55",NULL,NULL
3625,50,8,"LA JOYA DE LOS SACHAS, CABECERA CANTONAL		",3605,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS LA JOYA DE LOS SACHAS, CABECERA CANTONAL		","1,23,3605,3625","593 22 03 50",NULL,NULL
3626,52,5,POMPEYA,3605,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS POMPEYA","1,23,3605,3626","593 22 03 52",NULL,NULL
3627,54,5,"SAN SEBASTIÁN DEL COCA",3605,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS SAN SEBASTIÁN DEL COCA","1,23,3605,3627","593 22 03 54",NULL,NULL
3628,57,5,"TRES DE NOVIEMBRE",3605,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS TRES DE NOVIEMBRE","1,23,3605,3628","593 22 03 57",NULL,NULL
3629,51,5,ENOKANQUI,3605,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS ENOKANQUI","1,23,3605,3629","593 22 03 51",NULL,NULL
3630,53,5,"SAN CARLOS",3605,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS SAN CARLOS","1,23,3605,3630","593 22 03 53",NULL,NULL
3631,56,5,RUMIPAMBA,3605,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS RUMIPAMBA","1,23,3605,3631","593 22 03 56",NULL,NULL
3632,58,5,"UNIÓN MILAGREÑA",3605,"ECUADOR ORELLANA LA JOYA DE LOS SACHAS UNIÓN MILAGREÑA","1,23,3605,3632","593 22 03 58",NULL,NULL
3633,52,5,"PUERTO MURIALDO",3606,"ECUADOR ORELLANA LORETO PUERTO MURIALDO","1,23,3606,3633","593 22 04 52",NULL,NULL
3634,50,8,"LORETO, CABECERA CANTONAL",3606,"ECUADOR ORELLANA LORETO LORETO, CABECERA CANTONAL","1,23,3606,3634","593 22 04 50",NULL,NULL
3635,54,5,"SAN JOSÉ DE DAHUANO",3606,"ECUADOR ORELLANA LORETO SAN JOSÉ DE DAHUANO","1,23,3606,3635","593 22 04 54",NULL,NULL
3636,55,5,"SAN VICENTE DE HUATICOCHA",3606,"ECUADOR ORELLANA LORETO SAN VICENTE DE HUATICOCHA","1,23,3606,3636","593 22 04 55",NULL,NULL
3637,51,5,"AVILA (CAB. EN HUIRUNO) ",3606,"ECUADOR ORELLANA LORETO AVILA (CAB. EN HUIRUNO) ","1,23,3606,3637","593 22 04 51",NULL,NULL
3638,53,5,"SAN JOSÉ DE PAYAMINO",3606,"ECUADOR ORELLANA LORETO SAN JOSÉ DE PAYAMINO","1,23,3606,3638","593 22 04 53",NULL,NULL
3639,23,2,"SANTO DOMINGO DE LOS TSÁCHILAS",1,"ECUADOR SANTO DOMINGO DE LOS TSÁCHILAS","1,3639","593 23",,
3640,01,3,"SANTO DOMINGO",3639,"ECUADOR SANTO DOMINGO DE LOS TSÁCHILAS SANTO DOMINGO","1,3639,3640","593 23 01",NULL,NULL
3641,50,8,"SANTO DOMINGO DE LOS COLORADOS, CABECERA CANTONAL Y CAPITLA PROVINCIAL",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO SANTO DOMINGO DE LOS COLORADOS, CABECERA CANTONAL Y CAPITLA PROVINCIAL","1,3639,3640 3641","593 23 01 50",NULL,NULL
3642,01,4,"ABRAHAM CALAZACÓN",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO ABRAHAM CALAZACÓN","1,3639,3640 3642","593 23 01 01",NULL,NULL
3643,04,4,"RÍO TOACHI",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO RÍO TOACHI","1,3639,3640 3643","593 23 01 04",NULL,NULL
3644,05,4,"RÍO VERDE",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO RÍO VERDE","1,3639,3640 3644","593 23 01 05",NULL,NULL
3645,03,4,CHIGUILPE,3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO CHIGUILPE","1,3639,3640 3645","593 23 01 03",NULL,NULL
3646,06,4,"SANTO DOMINGO DE LOS COLORADOS",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO SANTO DOMINGO DE LOS COLORADOS","1,3639,3640 3646","593 23 01 06",NULL,NULL
3647,02,4,BOMBOLÍ,3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO BOMBOLÍ","1,3639,3640 3647","593 23 01 02",NULL,NULL
3648,07,4,ZARACAY,3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO ZARACAY","1,3639,3640 3648","593 23 01 07",NULL,NULL
3649,52,5,"PUERTO LIMÓN",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO PUERTO LIMÓN","1,3639,3640 3649","593 23 01 52",NULL,NULL
3650,53,5,"LUZ DE AMÉRICA ",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO LUZ DE AMÉRICA ","1,3639,3640 3650","593 23 01 53",NULL,NULL
3651,54,5,"SAN JACINTO DEL BÚA",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO SAN JACINTO DEL BÚA","1,3639,3640 3651","593 23 01 54",NULL,NULL
3652,55,5,"VALLE HERMOSO",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO VALLE HERMOSO","1,3639,3640 3652","593 23 01 55",NULL,NULL
3653,56,5,"EL ESFUERZO",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO EL ESFUERZO","1,3639,3640 3653","593 23 01 56",NULL,NULL
3654,57,5,"SANTA MARÍA DEL TOACHI",3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO SANTA MARÍA DEL TOACHI","1,3639,3640 3654","593 23 01 57",NULL,NULL
3655,51,5,ALLURIQUÍN,3640,"ECUADOR SANTO DOMINGO DE LOS TSÃCHILAS SANTO DOMINGO ALLURIQUÍN","1,3639,3640 3655","593 23 01 51",NULL,NULL
3656,02,3,CAYAMBE,18,"ECUADOR PICHINCHA CAYAMBE","1,18,3656","593 17 02",,
3657,03,3,MEJÍA,18,"ECUADOR PICHINCHA MEJÍA","1,18,3657","593 17 03",,
3658,04,3,"PEDRO MONCAYO",18,"ECUADOR PICHINCHA PEDRO MONCAYO","1,18,3658","593 17 04",,
3659,05,3,RUMIÑAHUI,18,"ECUADOR PICHINCHA RUMIÑAHUI","1,18,3659","593 17 05",,
3660,07,3,"SAN MIGUEL DE LOS BANCOS",18,"ECUADOR PICHINCHA SAN MIGUEL DE LOS BANCOS","1,18,3660","593 17 07",,
3661,08,3,"PEDRO VICENTE MALDONADO",18,"ECUADOR PICHINCHA PEDRO VICENTE MALDONADO","1,18,3661","593 17 08",,
3662,09,3,"PUERTO QUITO",18,"ECUADOR PICHINCHA PUERTO QUITO","1,18,3662","593 17 09",,
3663,50,8,"QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL PROVINCIAL Y DE LA REPÚBLICA DEL ECUADOR",1500,"ECUADOR PICHINCHA QUITO QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL PROVINCIAL Y DE LA REPÚBLICA DEL ECUADOR","1,18,1500 3663","593 17 01 50",NULL,NULL
3664,03,4,"CENTRO HISTÓRICO",1500,"ECUADOR PICHINCHA QUITO CENTRO HISTÓRICO","1,18,1500 3664","593 17 01 03",NULL,NULL
3665,05,4,"COMITÉ DEL PUEBLO",1500,"ECUADOR PICHINCHA QUITO COMITÉ DEL PUEBLO","1,18,1500 3665","593 17 01 05",NULL,NULL
3666,02,4,CARCELÉN,1500,"ECUADOR PICHINCHA QUITO CARCELÉN","1,18,1500 3666","593 17 01 02",NULL,NULL
3667,01,4,"BELISARIO QUEVEDO",1500,"ECUADOR PICHINCHA QUITO BELISARIO QUEVEDO","1,18,1500 3667","593 17 01 01",NULL,NULL
3668,04,4,COCHAPAMBA,1500,"ECUADOR PICHINCHA QUITO COCHAPAMBA","1,18,1500 3668","593 17 01 04",NULL,NULL
3669,06,4,COTOCOLLAO,1500,"ECUADOR PICHINCHA QUITO COTOCOLLAO","1,18,1500 3669","593 17 01 06",NULL,NULL
3670,07,4,CHILIBULO,1500,"ECUADOR PICHINCHA QUITO CHILIBULO","1,18,1500 3670","593 17 01 07",NULL,NULL
3671,09,4,CHIMBACALLE,1500,"ECUADOR PICHINCHA QUITO CHIMBACALLE","1,18,1500 3671","593 17 01 09",NULL,NULL
3672,08,4,CHILLOGALLO,1500,"ECUADOR PICHINCHA QUITO CHILLOGALLO","1,18,1500 3672","593 17 01 08",NULL,NULL
3673,10,4,"EL CONDADO",1500,"ECUADOR PICHINCHA QUITO EL CONDADO","1,18,1500 3673","593 17 01 10",NULL,NULL
3674,11,4,GUAMANÍ,1500,"ECUADOR PICHINCHA QUITO GUAMANÍ","1,18,1500 3674","593 17 01 11",NULL,NULL
3675,12,4,IÑAQUITO,1500,"ECUADOR PICHINCHA QUITO IÑAQUITO","1,18,1500 3675","593 17 01 12",NULL,NULL
3676,13,4,ITCHIMBIA,1500,"ECUADOR PICHINCHA QUITO ITCHIMBIA","1,18,1500 3676","593 17 01 13",NULL,NULL
3677,14,4,JIPIJAPA,1500,"ECUADOR PICHINCHA QUITO JIPIJAPA","1,18,1500 3677","593 17 01 14",NULL,NULL
3678,15,4,KENNEDY,1500,"ECUADOR PICHINCHA QUITO KENNEDY","1,18,1500 3678","593 17 01 15",NULL,NULL
3679,16,4,"LA ARGELIA",1500,"ECUADOR PICHINCHA QUITO LA ARGELIA","1,18,1500 3679","593 17 01 16",NULL,NULL
3680,19,4,"LA FERROVIARIA",1500,"ECUADOR PICHINCHA QUITO LA FERROVIARIA","1,18,1500 3680","593 17 01 19",NULL,NULL
3681,18,4,"LA ECUATORIANA",1500,"ECUADOR PICHINCHA QUITO LA ECUATORIANA","1,18,1500 3681","593 17 01 18",NULL,NULL
3682,20,4,"LA LIBERTAD",1500,"ECUADOR PICHINCHA QUITO LA LIBERTAD","1,18,1500 3682","593 17 01 20",NULL,NULL
3683,22,4,"LA MENA",1500,"ECUADOR PICHINCHA QUITO LA MENA","1,18,1500 3683","593 17 01 22",NULL,NULL
3684,21,4,"LA MAGDALENA",1500,"ECUADOR PICHINCHA QUITO LA MAGDALENA","1,18,1500 3684","593 17 01 21",NULL,NULL
3685,17,4,"LA CONCEPCIÓN",1500,"ECUADOR PICHINCHA QUITO LA CONCEPCIÓN","1,18,1500 3685","593 17 01 17",NULL,NULL
3686,23,4,"MARISCAL SUCRE",1500,"ECUADOR PICHINCHA QUITO MARISCAL SUCRE","1,18,1500 3686","593 17 01 23",NULL,NULL
3687,24,4,PONCEANO,1500,"ECUADOR PICHINCHA QUITO PONCEANO","1,18,1500 3687","593 17 01 24",NULL,NULL
3688,26,4,QUITUMBE,1500,"ECUADOR PICHINCHA QUITO QUITUMBE","1,18,1500 3688","593 17 01 26",NULL,NULL
3689,27,4,RUMIPAMBA,1500,"ECUADOR PICHINCHA QUITO RUMIPAMBA","1,18,1500 3689","593 17 01 27",NULL,NULL
3690,29,4,"SAN ISIDRO DEL INCA",1500,"ECUADOR PICHINCHA QUITO SAN ISIDRO DEL INCA","1,18,1500 3690","593 17 01 29",NULL,NULL
3691,28,4,"SAN BARTOLO",1500,"ECUADOR PICHINCHA QUITO SAN BARTOLO","1,18,1500 3691","593 17 01 28",NULL,NULL
3692,31,4,SOLANDA,1500,"ECUADOR PICHINCHA QUITO SOLANDA","1,18,1500 3692","593 17 01 31",NULL,NULL
3693,30,4,"SAN JUAN",1500,"ECUADOR PICHINCHA QUITO SAN JUAN","1,18,1500 3693","593 17 01 30",NULL,NULL
3694,25,4,PUENGASÍ,1500,"ECUADOR PICHINCHA QUITO PUENGASÍ","1,18,1500 3694","593 17 01 25",NULL,NULL
3695,32,4,TURUBAMBA,1500,"ECUADOR PICHINCHA QUITO TURUBAMBA","1,18,1500 3695","593 17 01 32",NULL,NULL
3696,83,5,TABABELA,1500,"ECUADOR PICHINCHA QUITO TABABELA","1,18,1500,3696","593 17 01 83",,
